,cip0_S3,cip0_S2,cip0_S1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus inopinatus,130,10,28
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus damnosus,100,1,38
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus claussenii,2,0,6
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae,4744,755,1357
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus,132133,64771,49712
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus avium,261854,195322,453195
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecalis,100983,15092,172009
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus sp. M190262,12784,113,688
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus sp. HSIEG1,4744,844,2075
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus sp. FDAARGOS_553,3440,112,1434
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus sp. DA9,3052,1319,475
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus sp. FDAARGOS_375,1548,3453,660
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus sp. CR-Ec1,490,1178,400
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecium,29838,123261,10462
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus durans,5876,17256,45904
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus thailandicus,4686,89,1348
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus wangshanyuanii,2779,47,701
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus gallinarum,2749,1561,515
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus cecorum,2452,344,664
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus gilvus,2302,443,1990
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus mundtii,2025,302,484
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus casseliflavus,1861,53060,1260
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus hirae,1219,467,461
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Vagococcus,276,4,79
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Vagococcus|Vagococcus teuberi,2807,9,1654
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Vagococcus|Vagococcus sp. MN-17,513,0,155
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Vagococcus|Vagococcus sp. CF-49,189,7,63
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Vagococcus|Vagococcus penaei,424,3,120
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Tetragenococcus,208,2,72
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Tetragenococcus|Tetragenococcus halophilus,991,37,347
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Tetragenococcus|Tetragenococcus koreensis,677,2,192
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Tetragenococcus|Tetragenococcus osmophilus,439,3,135
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Melissococcus|Melissococcus plutonius,446,1,146
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae,41,7,10
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca,14,40,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca|Jeotgalibaca sp. PTS2502,1833,35,735
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca|Jeotgalibaca sp. H21T32,208,26,162
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca|Jeotgalibaca dankookensis,9,5,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium,399,8,163
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. 17-4,243,17,61
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. PL17GRE32,35,6,10
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. CP1,10,4,20
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium maltaromaticum,442,1,99
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium divergens,385,46,636
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium inhibens,331,10,83
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Dolosigranulum|Dolosigranulum pigrum,182,13,45
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Marinilactibacillus|Marinilactibacillus sp. 15R,146,15,201
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae,77,2,17
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella,6,1,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella soli,330,6,93
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella sp. 26KH-42,139,1,31
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella koreensis,105,1,23
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella cibaria,37,2,12
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella viridescens,19,0,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella jogaejeotgali,8,4,6
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella ceti,6,1,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella paramesenteroides,5,1,9
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella confusa,2,2,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella hellenica,2,14,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc,40,43,207
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc mesenteroides,142,1,36
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc pseudomesenteroides,141,0,33
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc suionicum,104,0,37
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc citreum,51,3,22
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc gelidum,16,1,11
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc lactis,13,3,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc garlicum,7,63,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc carnosum,1,22,6
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Oenococcus|Oenococcus kitaharae,13,0,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Oenococcus|Oenococcus oeni,7,1,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Oenococcus|Oenococcus sp. UCMA 16435,2,0,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus,4,0,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus viridans,626,239,549
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinaehominis,113,0,26
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinae,14,1,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus sanguinicola,9,3,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinaeequi,5,0,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus christensenii,5,4,45
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Suicoccus|Suicoccus acidiformans,4,3,18
Bacteria|NA|Firmicutes|Bacilli|Bacillales,1868,8768,750
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae,135,2299,47
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Kurthia,248,7118,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Kurthia|Kurthia sp. 11kri321,88469,1845949,418
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Kurthia|Kurthia zopfii,176,7684,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus,11,143,5
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus versutus,152,1,10
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus sp. PAMC 21323,98,90,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus sp. Y42,27,12,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus sp. MB-3u-03,2,8,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus halocryophilus,67,7,12
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus donghaensis,13,70,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus maritimus,11,0,6
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus antarcticus,7,21,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus rifietoensis,5,1,6
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Ureibacillus|Ureibacillus thermosphaericus,126,634,30
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina,17,17,4
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina|Sporosarcina pasteurii,45,2,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina|Sporosarcina ureilytica,32,88,30
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina|Sporosarcina psychrophila,3,28,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina|Sporosarcina sp. PTS2304,2,827,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina|Sporosarcina ureae,1,64,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Paenisporosarcina|Paenisporosarcina sp. K2R23-3,78,1,20
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Paenisporosarcina|Paenisporosarcina antarctica,2,23,15
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Solibacillus|Solibacillus silvestris,41,28,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Solibacillus|Solibacillus sp. R5-41,7,773,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Rummeliibacillus|Rummeliibacillus stabekisii,18,77,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Planococcaceae|Jeotgalibacillus|Jeotgalibacillus malaysiensis,11,6,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae,185,1951,103
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus,1321,223,404
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus,6241,226,564
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus condimenti,1717,1,2296
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus simulans,571,10,72
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus haemolyticus,202,28,68
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus epidermidis,193,11,59
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus cohnii,118,3,30
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus stepanovicii,109,37,28
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus hominis,105,20,51
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus simiae,75,121,31
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus sciuri,57,1985,411
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus succinus,55,13,31
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus sp. M0911,31,0,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus sp. MI 10-1553,3,0,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus sp. SDB 2975,1,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus caprae,25,20,24
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus muscae,17,17,16
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus xylosus,16,0,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus schweitzeri,12,0,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pettenkoferi,11,15,12
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pseudintermedius,10,5,4
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus felis,10,2,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pasteuri,10,7,6
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus carnosus,8,1,5
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus chromogenes,8,3,9
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus agnetis,7,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus nepalensis,6,1,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus capitis,5,2,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus hyicus,5,13,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus piscifermentans,5,0,9
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus saprophyticus,3,91,17
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus lugdunensis,3,7,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus argenteus,3,3,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus warneri,2,1,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus kloosii,1,1,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus lutrae,1,3,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus,61,561,53
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus|Macrococcus caseolyticus,43,1218,27
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus|Macrococcus sp. IME1552,10,212,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus|Macrococcus canis,8,103,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Salinicoccus|Salinicoccus halodurans,9,5,16
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Jeotgalicoccus|Jeotgalicoccus saudimassiliensis,1,1,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Auricoccus|Auricoccus indicus,1,654,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae,384,363,152
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus,609,2054,305
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus subtilis,281,999,273
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus amyloliquefaciens,106,9,4
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus velezensis,12,179,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sonorensis,111,0,32
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus halotolerans,88,3,32
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus licheniformis,86,873,27
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus atrophaeus,8,6,17
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus vallismortis,1,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus paralicheniformis,1,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. S3,204,13,58
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-22090,120,19,28
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-18017,38,42,11
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. X1(2014),32,17,13
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-42376,20,0,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-25496,11,3,4
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. NSP9.1,10,0,6
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. ms-22,7,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. DSL-17,6,12,4
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. SB49,6,1,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. Lzh-5,4,5,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. THAF10,4,209,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. 1NLA3E,4,96,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. Y1,3,4,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-45348,2,0,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. OxB-1,1,19,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. N1-1,1,0,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cereus,125,1318,91
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus pseudomycoides,41,293,34
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus thuringiensis,25,54,14
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus anthracis,14,29,12
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus albus,4,1,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cytotoxicus,4,2,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. ABP14,2,0,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus mycoides,2,2,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus tropicus,1,0,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus thermoamylovorans,317,2,95
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus circulans,168,55,84
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus simplex,146,0,11
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus oceanisediminis,126,189,5
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus kochii,113,27,73
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus clausii,103,0,29
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus lentus,81,25,51
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus miscanthi,75,0,21
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus weihaiensis,68,14,30
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cohnii,45,152,14
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus freudenreichii,39,1,18
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|[Brevibacterium] frigoritolerans,39,32,41
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus coagulans,35,367,17
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cellulosilyticus,25,18,5
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus safensis,25,13,5
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus flexus,21,960,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus filamentosus,15,7,10
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus vietnamensis,13,2,13
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus muralis,9,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus pumilus,8,104,4
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus altitudinis,7,52,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus mesonae,6,35,2
