,cip20_S2,cip20_S3,cip20_S1
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|NA|secondary endosymbiont of Trabutina mannipara,12,15,12
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Hoaglandella|Candidatus Hoaglandella endobia,10,11,14
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Purcelliella|Candidatus Purcelliella pentastirinorum,6,9,7
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Doolittlea|Candidatus Doolittlea endobia,6,4,10
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Tachikawaea|Candidatus Tachikawaea gelatinosa,4,0,0
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Gullanella|Candidatus Gullanella endobia,4,6,7
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Annandia|Candidatus Annandia adelgestsuga,3,18,14
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Mikella|Candidatus Mikella endobia,2,6,6
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Kluyvera|Kluyvera intermedia,861,1373,757
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Kluyvera|Kluyvera sp. A-F18,12,91,185
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cronobacter,194,498,278
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cronobacter|Cronobacter sakazakii,210,300,405
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cronobacter|Cronobacter muytjensii,79,148,168
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cronobacter|Cronobacter condimenti,77,217,132
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cronobacter|Cronobacter dublinensis,58,134,151
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cronobacter|Cronobacter turicensis,55,140,65
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cronobacter|Cronobacter malonaticus,39,105,79
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cronobacter|Cronobacter universalis,39,82,126
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Lelliottia,33,85,52
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Lelliottia|Lelliottia amnigena,295,576,409
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Lelliottia|Lelliottia jeotgali,123,274,231
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Lelliottia|Lelliottia sp. WB101,104,289,272
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Lelliottia|Lelliottia nimipressuralis,72,530,100
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cedecea,17,75,48
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cedecea|Cedecea neteri,275,589,441
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cedecea|Cedecea lapagei,81,168,233
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shimwellia|Shimwellia blattae,362,450,440
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Atlantibacter|Atlantibacter hermannii,230,643,287
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Gibbsiella|Gibbsiella quercinecans,163,213,333
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Izhakiella|Izhakiella sp. KSNA2,153,500,459
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Buttiauxella|Buttiauxella sp. 3AFRM03,135,395,237
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Pseudescherichia|Pseudescherichia vulneris,128,357,288
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Limnobaculum|Limnobaculum parvum,17,42,44
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Metakosakonia|Metakosakonia sp. MRY16-398,11,55,26
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Ishikawaella|Candidatus Ishikawaella capsulata,8,9,12
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Moranella|Candidatus Moranella endobia,7,14,13
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Riesia|Candidatus Riesia pediculicola,1,0,0
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae,1216,2686,3234
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Morganella|Morganella morganii,280339,225096,176835
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus,2812,8086,26830
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus mirabilis,242077,591097,740003
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus sp. ZN5,297,845,4219
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus sp. CD3,3,11,5902
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus vulgaris,296,761,22288
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus cibarius,228,913,3956
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus hauseri,109,355,1478
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus columbae,54,119,6391
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia,111,274,204
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia stuartii,411,832,960
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia alcalifaciens,262,835,49
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia rustigianii,17,158,49
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia rettgeri,13,62,214
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia sp. WCHPHu000369,2,14,10
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia heimbachae,4,36,14
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia vermicola,3,13,23
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia sneebia,2,12,13
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Photorhabdus,2,5,12
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Photorhabdus|Photorhabdus thracensis,55,8,9
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Photorhabdus|Photorhabdus laumondii,3,17,12
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Photorhabdus|Photorhabdus asymbiotica,1,6,17
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Xenorhabdus,8,10,20
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Xenorhabdus|Xenorhabdus nematophila,10,14,14
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Xenorhabdus|Xenorhabdus doucetiae,10,22,16
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Xenorhabdus|Xenorhabdus bovienii,8,22,9
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Xenorhabdus|Xenorhabdus poinarii,7,18,14
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Xenorhabdus|Xenorhabdus hominickii,2,8,4
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Arsenophonus,1,0,3
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Arsenophonus|Arsenophonus nasoniae,18,28,31
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Arsenophonus|Candidatus Arsenophonus lipoptenae,2,0,0
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Arsenophonus|Arsenophonus endosymbiont of Aleurodicus dispersus,1,3,2
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae,11,38,30
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia,43,180,189
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia marcescens,381,2362,3119
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. ATCC 39006,52,53,49
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. 1D1416,42,4,19
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. KUDC3025,7,114,146
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. LS-1,4,1,3
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. FS14,3,2,2
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. SSNIH1,3,32,1
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. FDAARGOS_506,3,10,8
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. FGI94,2,10,3
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. MYb239,1,4,1
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia sp. P2ACOL2,1,2,0
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia symbiotica,89,99,97
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia proteamaculans,14,34,27
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia liquefaciens,12,117,14
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia fonticola,10,82,114
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia plymuthica,10,24,8
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia rubidaea,8,13,17
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia odorifera,4,15,4
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia quinivorans,3,93,103
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia,134,224,166
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia enterocolitica,222,771,223
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia pestis,70,313,281
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia pseudotuberculosis,11,19,33
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia similis,2,4,2
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia rohdei,59,180,130
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia canariae,47,140,111
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia hibernica,35,99,185
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia kristensenii,9,16,16
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia aldovae,9,8,5
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia frederiksenii,9,23,25
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia ruckeri,7,32,834
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia massiliensis,5,1,3
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia intermedia,4,5,11
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia entomophaga,3,9,4
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia sp. KBS0713,2,3,2
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rahnella,3,9,12
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rahnella|Rahnella sp. WMR66,53,2,81
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rahnella|Rahnella sp. WMR121,43,127,49796
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rahnella|Rahnella sp. Y9602,5,2,1
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rahnella|Rahnella sp. ERMR1:05,4,5,3
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rahnella|Rahnella sp. WMR42,2,1,1
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rahnella|Rahnella aquatilis,9,42,16
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rouxiella|Rouxiella badensis,8,11,16
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Nissabacter|Nissabacter sp. SGAir0207,4,13,12
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Chania|Chania multitudinisentens,3,5,6
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Candidatus Fukatsuia|Candidatus Fukatsuia symbiotica,2,8,4
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae,16,42,34
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia,9,101,38
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia amylovora,499,35,30
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia sp. Ejp617,189,2342,3331
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia sp. J780,4,230,259
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia sp. QL-Z3,1,1,0
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia tasmaniensis,29,29,32
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Candidatus Erwinia haradaeae,23,20,18
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia persicina,5,6,1
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia gerundensis,5,21,22
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia pyrifoliae,2,3,5
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia billingiae,2,7,3
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea,18,25,50
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea stewartii,204,148,52
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea dispersa,93,303,315
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea ananatis,49,61,61
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea rwandensis,40,56,38
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea agglomerans,37,568,830
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea sp. CCBC3-3-1,12,7,3
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea sp. At-9b,8,17,12
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea sp. 201603H,8,12,13
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea sp. PSNIH1,5,1,5
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea sp. SO10,4,11,2
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea vagans,12,42,25
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea alhagi,8,71,9
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Candidatus Pantoea carbekii,7,10,4
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Buchnera|Buchnera aphidicola,89,154,103
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Tatumella,1,0,2
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Tatumella|Tatumella morbirosei,22,102,70
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Tatumella|Tatumella sp. TA1,15,21,11
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Tatumella|Tatumella citrea,12,72,25
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Tatumella|Tatumella ptyseos,7,14,8
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Mixta,2,9,3
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Mixta|Mixta gaviniae,5,3,5
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Mixta|Mixta theicola,3,7,6
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Mixta|Mixta intestinalis,1,18,7
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae,21,29,37
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium,5,29,17
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium|Pectobacterium versatile,333,35,132
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium|Pectobacterium wasabiae,142,3236,3982
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium|Pectobacterium parmentieri,32,106,304
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium|Pectobacterium odoriferum,17,8,8
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium|Pectobacterium carotovorum,9,33,11
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium|Pectobacterium brasiliense,8,11,4
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium|Pectobacterium atrosepticum,4,21,4
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya,55,195,185
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya zeae,99,144,149
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya sp. DW 0440,26,1,38
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya sp. CSL RW240,4,20,7
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya sp. MK7,2,5,4
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya sp. NCPPB 569,1,5,8
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya sp. Secpp 1600,1,0,0
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya fangzhongdai,34,109,59
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya chrysanthemi,6,28,23
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya paradisiaca,6,26,14
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya dianthicola,6,9,7
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya dadantii,3,3,1
Bacteria|NA|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya|Dickeya solani,3,1,2
