,cipdic10_S1,cipdic10_S2,cipdic10_S3
Bacteria|NA|Actinobacteria|Actinobacteria|Streptosporangiales|Thermomonosporaceae|Actinomadura|Actinomadura sp. WMMB499,1,1,1
Bacteria|NA|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia|Frankia alni,101,59,180
Bacteria|NA|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia|Frankia casuarinae,3,0,2
Bacteria|NA|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia|Frankia inefficax,1,0,2
Bacteria|NA|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia|Frankia sp. QA3,1,0,1
Bacteria|NA|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia|Candidatus Frankia meridionalis,1,0,0
Bacteria|NA|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Jatrophihabitans|Jatrophihabitans sp. GAS493,3,3,0
Bacteria|NA|Actinobacteria|Actinobacteria|Candidatus Nanopelagicales|Candidatus Nanopelagicaceae|Candidatus Nanopelagicus,1,0,0
Bacteria|NA|Actinobacteria|Actinobacteria|Candidatus Nanopelagicales|Candidatus Nanopelagicaceae|Candidatus Nanopelagicus|Candidatus Nanopelagicus abundans,20,0,40
Bacteria|NA|Actinobacteria|Actinobacteria|Candidatus Nanopelagicales|Candidatus Nanopelagicaceae|Candidatus Planktophila|Candidatus Planktophila vernalis,9,0,0
Bacteria|NA|Actinobacteria|Actinobacteria|Candidatus Nanopelagicales|Candidatus Nanopelagicaceae|Candidatus Planktophila|Candidatus Planktophila lacus,4,0,0
Bacteria|NA|Actinobacteria|Actinobacteria|Jiangellales|Jiangellaceae|Jiangella|Jiangella alkaliphila,15,16,23
Bacteria|NA|Actinobacteria|Actinobacteria|Jiangellales|Jiangellaceae|Jiangella|Jiangella sp. DSM 45060,1,0,1
Bacteria|NA|Actinobacteria|Actinobacteria|Catenulisporales|Catenulisporaceae|Catenulispora|Catenulispora acidiphila,12,0,6
Bacteria|NA|Actinobacteria|Actinobacteria|Geodermatophilales|Geodermatophilaceae|Blastococcus|Blastococcus saxobsidens,6,8,16
Bacteria|NA|Actinobacteria|Actinobacteria|Geodermatophilales|Geodermatophilaceae|Modestobacter|Modestobacter marinus,3,1,2
Bacteria|NA|Actinobacteria|Actinobacteria|Geodermatophilales|Geodermatophilaceae|Geodermatophilus|Geodermatophilus obscurus,2,0,0
Bacteria|NA|Actinobacteria|Actinobacteria|Nakamurellales|Nakamurellaceae|Nakamurella|Nakamurella panacisegetis,5,1,1
Bacteria|NA|Actinobacteria|Actinobacteria|Nakamurellales|Nakamurellaceae|Nakamurella|Nakamurella multipartita,2,1,2
Bacteria|NA|Actinobacteria|Actinobacteria|NA|NA|NA|Actinobacteria bacterium IMCC26256,2,1,0
Bacteria|NA|Actinobacteria|Actinobacteria|Sporichthyales|Sporichthyaceae|Epidermidibacterium|Epidermidibacterium keratini,2,0,0
Bacteria|NA|Actinobacteria|Actinobacteria|Kineosporiales|Kineosporiaceae|Kineococcus|Kineococcus radiotolerans,2,0,0
Bacteria|NA|Actinobacteria|Actinobacteria|Actinopolysporales|Actinopolysporaceae|Actinopolyspora|Actinopolyspora erythraea,2,2,5
Bacteria|NA|Actinobacteria|Actinobacteria|Acidothermales|Acidothermaceae|Acidothermus|Acidothermus cellulolyticus,1,2,0
Bacteria|NA|Actinobacteria|Coriobacteriia,21,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae,11,6,7
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella,1,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella lenta,1392,1,1670
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella sp. YY7918,4,187,3
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Gordonibacter,2,0,3
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Gordonibacter|Gordonibacter pamelaeae,24,0,23
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Gordonibacter|Gordonibacter urolithinfaciens,7,0,1
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Arabia|Arabia massiliensis,28,22,37
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Phoenicibacter|Phoenicibacter congonensis,7,29,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Slackia|Slackia heliotrinireducens,5,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Cryptobacterium|Cryptobacterium curtum,2,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Adlercreutzia|Adlercreutzia equolifaciens,1,1,1
Bacteria|NA|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae,8,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Libanicoccus|Libanicoccus massiliensis,11,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella sp. GAM18,5,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella sp. oral taxon 807,4,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella aerofaciens,14,0,0
Bacteria|NA|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|NA|Coriobacteriaceae bacterium 68-1-3,1,3,0
Bacteria|NA|Actinobacteria|Acidimicrobiia|Acidimicrobiales|Ilumatobacteraceae|Ilumatobacter|Ilumatobacter coccineus,35,19,51
Bacteria|NA|Actinobacteria|NA|NA|NA|NA|Actinobacteria bacterium IMCC26103,8,0,7
Bacteria|NA|Actinobacteria|NA|NA|NA|NA|Actinobacteria bacterium IMCC26077,1,0,0
Bacteria|NA|Actinobacteria|Rubrobacteria|Rubrobacterales|Baekduiaceae|Baekduia|Baekduia soli,6,0,1
Bacteria|NA|Actinobacteria|Nitriliruptoria|Egibacterales|Egibacteraceae|Egibacter|Egibacter rhizosphaerae,1,2,0
Bacteria|NA|Actinobacteria|Nitriliruptoria|Egicoccales|Egicoccaceae|Egicoccus|Egicoccus halophilus,1,0,2
Bacteria|NA|Cyanobacteria,106,13,141
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Chroococcaceae|Geminocystis|Geminocystis sp. NIES-3709,89,12,139
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Chroococcaceae|Geminocystis|Geminocystis sp. NIES-3708,17,26,27
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Chroococcaceae|Gloeocapsa|Gloeocapsa sp. PCC 7428,1,14,2
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Aphanothecaceae|Halothece|Halothece sp. PCC 7418,25,1,39
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Aphanothecaceae|Gloeothece|Gloeothece citriformis,2,23,6
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Aphanothecaceae|Gloeothece|Gloeothece verrucosa,1,0,2
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Aphanothecaceae|Rippkaea|Rippkaea orientalis,3,0,0
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Microcystaceae|Microcystis,9,0,1
Bacteria|NA|Cyanobacteria|NA|Chroococcales|Cyanobacteriaceae|Cyanobacterium|Cyanobacterium aponinum,6,0,5
Bacteria|NA|Cyanobacteria|NA|Oscillatoriales|Microcoleaceae|Planktothrix|Planktothrix agardhii,26,2,0
Bacteria|NA|Cyanobacteria|NA|Oscillatoriales|Microcoleaceae|Microcoleus|Microcoleus sp. PCC 7113,13,1,2
Bacteria|NA|Cyanobacteria|NA|Oscillatoriales|Microcoleaceae|Arthrospira|Arthrospira platensis,1,0,0
Bacteria|NA|Cyanobacteria|NA|Oscillatoriales|Oscillatoriaceae|Moorea|Moorea producens,29,3,45
Bacteria|NA|Cyanobacteria|NA|Oscillatoriales|Coleofasciculaceae|Geitlerinema|Geitlerinema sp. PCC 7407,16,0,0
Bacteria|NA|Cyanobacteria|NA|Oscillatoriales|Gomontiellaceae|Crinalium|Crinalium epipsammum,8,0,1
Bacteria|NA|Cyanobacteria|NA|Oscillatoriales|Cyanothecaceae|Cyanothece|Cyanothece sp. PCC 7425,3,1,54
Bacteria|NA|Cyanobacteria|NA|Oscillatoriales|NA|NA|Oscillatoriales cyanobacterium JSC-12,1,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales,1,134,1
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae,30,1,32
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Nostoc,1,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Nostoc|Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',51,2,76
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Nostoc|Nostoc sp. PCC 7524,15,322,13
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Nostoc|Nostoc sp. 'Peltigera membranacea cyanobiont' N6,5,1,35
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Nostoc|Nostoc sp. ATCC 53789,2,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Nostoc|Nostoc flagelliforme,11,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Nostoc|Nostoc carneum,3,0,5
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Nostoc|Nostoc punctiforme,1,20,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Nostocaceae|Anabaena|Anabaena sp. WA102,12,2,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Calotrichaceae|Calothrix,34,75,33
Bacteria|NA|Cyanobacteria|NA|Nostocales|Calotrichaceae|Calothrix|Calothrix sp. NIES-2098,7,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Calotrichaceae|Calothrix|Calothrix parietina,23,1,46
Bacteria|NA|Cyanobacteria|NA|Nostocales|Calotrichaceae|Calothrix|Calothrix parasitica,2,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Hapalosiphonaceae|Fischerella,1,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Hapalosiphonaceae|Fischerella|Fischerella sp. NIES-3754,11,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Hapalosiphonaceae|Fischerella|Fischerella sp. NIES-4106,1,1,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Aphanizomenonaceae,2,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Aphanizomenonaceae|Anabaenopsis|Anabaenopsis circularis,3,0,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Aphanizomenonaceae|Dolichospermum|Dolichospermum compactum,2,0,1
Bacteria|NA|Cyanobacteria|NA|Nostocales|Aphanizomenonaceae|Nodularia|Nodularia spumigena,1,1,1
Bacteria|NA|Cyanobacteria|NA|Nostocales|NA|NA|Nostocales cyanobacterium HT-58-2,5,0,1
Bacteria|NA|Cyanobacteria|NA|Nostocales|Rivulariaceae|Rivularia|Rivularia sp. PCC 7116,3,3,0
Bacteria|NA|Cyanobacteria|NA|Nostocales|Scytonemataceae|Scytonema,2,0,0
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Synechococcaceae,1,0,0
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Synechococcaceae|Dactylococcopsis|Dactylococcopsis salina,62,4,105
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. PCC 7502,14,12,2
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. CC9902,1,0,0
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. CB0101,1,1,0
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. PCC 6312,1,0,0
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. KORDI-49,1,0,0
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Synechococcaceae|Cyanobium|Cyanobium gracile,2,321,0
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Leptolyngbyaceae|Leptolyngbya|Leptolyngbya sp. O-77,25,0,0
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Leptolyngbyaceae|Leptolyngbya|Leptolyngbya sp. PCC 7376,3,0,15
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Leptolyngbyaceae|Leptolyngbya|Leptolyngbya sp. NIES-3755,1,0,4
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Prochloraceae|Prochlorococcus|Prochlorococcus sp. MIT 0604,13,0,4
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Prochloraceae|Prochlorococcus|Prochlorococcus marinus,10,1,9
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Merismopediaceae|Synechocystis,11,20,5
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Merismopediaceae|Synechocystis|Synechocystis sp. CACIAM 05,6,0,6
Bacteria|NA|Cyanobacteria|NA|Synechococcales|Prochlorotrichaceae|Halomicronema|Halomicronema hongdechloris,2,0,1
Bacteria|NA|Cyanobacteria|NA|NA|NA|NA|cyanobacterium endosymbiont of Rhopalodia gibberula,13,2,1
Bacteria|NA|Cyanobacteria|NA|NA|NA|NA|cyanobacterium endosymbiont of Epithemia turgida,3,3,3
Bacteria|NA|Cyanobacteria|NA|Pleurocapsales|Hyellaceae|Pleurocapsa|Pleurocapsa minor,10,0,6
Bacteria|NA|Cyanobacteria|Gloeobacteria|Gloeobacterales|Gloeobacteraceae|Gloeobacter|Gloeobacter violaceus,2,0,0
Bacteria|NA|Cyanobacteria|Gloeobacteria|Chroococcidiopsidales|Chroococcidiopsidaceae|Chroococcidiopsis|Chroococcidiopsis thermalis,1,0,0
Bacteria|NA|Tenericutes|Mollicutes,7,0,1
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma,15,8,70
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma salivarium,66,1,148
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma bovigenitalium,49,0,1
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma pullorum,19,18,5
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma anatis,15,1,27
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma columborale,9,6,0
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma cynos,8,6,1
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma anserisalpingitidis,6,1,28
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma phocicerebrale,5,0,3
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma columbinasale,4,0,1
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma bovis,4,0,4
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma glycophilum,1,1,0
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma nasistruthionis,1,0,0
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma pneumoniae,1,0,1
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma arginini,1,0,0
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma hyorhinis,1,0,0
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma phocidae,1,0,1
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma capricolum,1,1,0
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma flocculare,1,1,0
Bacteria|NA|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma felis,1,0,0
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales,4,0,2
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma cantharicola,16,1,10
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma corruscae,15,0,0
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma litorale,8,1,1
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma eriocheiris,7,6,2
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma,3,261,2
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma alleghenense,2,1,0
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma turonicum,2,1,0
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma clarkii,1,0,0
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Spiroplasmataceae|Spiroplasma|Spiroplasma helicoides,1,0,4
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Entomoplasmataceae|Mesoplasma|Mesoplasma florum,3,0,2
Bacteria|NA|Tenericutes|Mollicutes|Entomoplasmatales|Entomoplasmataceae|Mesoplasma|Mesoplasma syrphidae,3,0,1
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Acholeplasma|Acholeplasma laidlawii,3,0,1
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Acholeplasma|Acholeplasma oculi,3,1,7
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Acholeplasma|Acholeplasma hippikon,3,0,21
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Acholeplasma|Acholeplasma axanthum,1,0,1
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Acholeplasma|Acholeplasma palmae,1,0,1
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Candidatus Phytoplasma,3,2,5
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Candidatus Phytoplasma|Candidatus Phytoplasma mali,1,0,0
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Candidatus Phytoplasma|Candidatus Phytoplasma australiense,1,2,0
Bacteria|NA|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Candidatus Izimaplasma|Candidatus Izimaplasma sp. HR1,6,0,0
Bacteria|NA|Tenericutes|NA|NA|NA|NA|Tenericutes bacterium MO-XQ,2,0,16
Bacteria|NA|Tenericutes|NA|NA|NA|NA|Tenericutes bacterium MZ-XQ,1,329,24
Bacteria|NA|Deinococcus-Thermus|Deinococci,1,2,0
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus,4,5,5
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus irradiatisoli,57,30,90
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus radiodurans,13,2,0
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus maricopensis,12,10,17
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus deserti,9,0,0
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus sp. NW-56,8,2,10
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus gobiensis,4,0,0
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus ficus,3,0,3
Bacteria|NA|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus proteolyticus,1,0,1
Bacteria|NA|Deinococcus-Thermus|Deinococci|Thermales|Thermaceae|Thermus|Thermus sp. CCB_US3_UF1,3,0,0
Bacteria|NA|Chloroflexi|Dehalococcoidia|Dehalococcoidales|Dehalococcoidaceae|Dehalococcoides,21,1,54
Bacteria|NA|Chloroflexi|Dehalococcoidia|Dehalococcoidales|Dehalococcoidaceae|Dehalococcoides|Dehalococcoides mccartyi,22,0,4
Bacteria|NA|Chloroflexi|Dehalococcoidia|Dehalococcoidales|Dehalococcoidaceae|Dehalogenimonas|Dehalogenimonas formicexedens,9,0,0
Bacteria|NA|Chloroflexi|Dehalococcoidia|Dehalococcoidales|Dehalococcoidaceae|Dehalogenimonas|Dehalogenimonas lykanthroporepellens,5,0,0
Bacteria|NA|Chloroflexi|Chloroflexia|Chloroflexales|Chloroflexaceae|Chloroflexus|Chloroflexus aggregans,3,2,0
Bacteria|NA|Chloroflexi|Chloroflexia|Chloroflexales|Roseiflexaceae|Roseiflexus|Roseiflexus castenholzii,1,0,0
Bacteria|NA|Chloroflexi|Chloroflexia|Chloroflexales|Roseiflexaceae|Roseiflexus|Roseiflexus sp. RS-1,1,0,0
Bacteria|NA|Chloroflexi|Anaerolineae|Anaerolineales|Anaerolineaceae|NA|Anaerolineaceae bacterium oral taxon 439,4,0,1
Bacteria|NA|Chloroflexi|Anaerolineae|Anaerolineales|Anaerolineaceae|Pelolinea|Pelolinea submarina,1,2,0
Bacteria|NA|Chloroflexi|Thermomicrobia|Sphaerobacterales|Sphaerobacteraceae|Sphaerobacter|Sphaerobacter thermophilus,2,0,2
Bacteria|NA|Chloroflexi|Thermomicrobia|Thermomicrobiales|Thermomicrobiaceae|Thermomicrobium|Thermomicrobium roseum,1,0,1
Bacteria|NA|Chloroflexi|Ardenticatenia|Ardenticatenales|Ardenticatenaceae|Candidatus Promineofilum|Candidatus Promineofilum breve,3,36,1
Bacteria|NA|Chloroflexi|Caldilineae|Caldilineales|Caldilineaceae|Caldilinea|Caldilinea aerophila,1,0,0
Bacteria|NA|Armatimonadetes,4,2,2
Bacteria|NA|Armatimonadetes|NA|NA|NA|NA|Armatimonadetes bacterium Uphvl-Ar1,9,0,4
Bacteria|NA|Bacteroidetes,1904,2216,3271
Bacteria|NA|Bacteroidetes|Bacteroidia,19,11,25
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales,16718,20142,37338
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides,84496,97075,163605
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides dorei,225605,277340,246427
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron,198243,158729,244981
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides ovatus,120016,186027,216899
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides uniformis,116762,102866,288476
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis,38455,106571,207333
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sp. A1C1,31548,25133,83426
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides vulgatus,21843,25935,26094
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides xylanisolvens,20863,20920,24970
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides caecimuris,4256,3929,5561
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides cellulosilyticus,3503,3324,25145
Bacteria|NA|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides intestinalis,2056,1120,5652
